Kode Wilayah,Kabupaten,IDE Kapanewan,KAPANEWON,ID Kelurahan,KALURAHAN/KELURAHAN,ID Pedukuhan,PADUKUHAN,RT,RW,Luas Wilayah,Jumlah Penduduk
34.03.09.2006,GUNUNGKIDUL,9,KARANGMOJO,6,KARANGMOJO,14,Tlogowareng,4,1,,
34.03.09.2006,GUNUNGKIDUL,9,KARANGMOJO,6,KARANGMOJO,15,Ngepung,4,1,,
34.03.09.2006,GUNUNGKIDUL,9,KARANGMOJO,6,KARANGMOJO,16,Gentungan,4,1,,
34.03.09.2007,GUNUNGKIDUL,9,KARANGMOJO,7,GEDANGREJO,1,Plumbungan,6,1,,
34.03.09.2007,GUNUNGKIDUL,9,KARANGMOJO,7,GEDANGREJO,2,Tenggaran,4,1,,
34.03.09.2007,GUNUNGKIDUL,9,KARANGMOJO,7,GEDANGREJO,3,Gedangan I,4,1,,
34.03.09.2007,GUNUNGKIDUL,9,KARANGMOJO,7,GEDANGREJO,4,Gedangan II,4,1,,
34.03.09.2007,GUNUNGKIDUL,9,KARANGMOJO,7,GEDANGREJO,5,Gedangan III,4,1,,
34.03.09.2007,GUNUNGKIDUL,9,KARANGMOJO,7,GEDANGREJO,6,Jlantir I,4,1,,
34.03.09.2007,GUNUNGKIDUL,9,KARANGMOJO,7,GEDANGREJO,7,Jlantir II,4,1,,
34.03.09.2007,GUNUNGKIDUL,9,KARANGMOJO,7,GEDANGREJO,8,Pangkah,4,1,,
34.03.09.2007,GUNUNGKIDUL,9,KARANGMOJO,7,GEDANGREJO,9,Warung,4,1,,
34.03.09.2007,GUNUNGKIDUL,9,KARANGMOJO,7,GEDANGREJO,10,Banjardowo,4,1,,
34.03.09.2007,GUNUNGKIDUL,9,KARANGMOJO,7,GEDANGREJO,11,Karangwetan I,4,1,,
34.03.09.2007,GUNUNGKIDUL,9,KARANGMOJO,7,GEDANGREJO,12,Karangwetan II,4,1,,
34.03.09.2008,GUNUNGKIDUL,9,KARANGMOJO,8,NGAWIS,1,Ngawis I,4,1,,
34.03.09.2008,GUNUNGKIDUL,9,KARANGMOJO,8,NGAWIS,2,Ngawis II,4,1,,
34.03.09.2008,GUNUNGKIDUL,9,KARANGMOJO,8,NGAWIS,3,Karanganom I,4,1,,
34.03.09.2008,GUNUNGKIDUL,9,KARANGMOJO,8,NGAWIS,4,Karanganom II,2,1,,
34.03.09.2008,GUNUNGKIDUL,9,KARANGMOJO,8,NGAWIS,5,Ngelo I,4,1,,
34.03.09.2008,GUNUNGKIDUL,9,KARANGMOJO,8,NGAWIS,6,Ngelo II,4,1,,
34.03.09.2008,GUNUNGKIDUL,9,KARANGMOJO,8,NGAWIS,7,Munggur,2,1,,
34.03.09.2008,GUNUNGKIDUL,9,KARANGMOJO,8,NGAWIS,8,Rejosari,4,1,,
34.03.09.2008,GUNUNGKIDUL,9,KARANGMOJO,8,NGAWIS,9,Gondang,4,1,,
34.03.09.2008,GUNUNGKIDUL,9,KARANGMOJO,8,NGAWIS,10,Melikan,4,1,,
34.03.09.2008,GUNUNGKIDUL,9,KARANGMOJO,8,NGAWIS,11,Branjang,4,1,,
34.03.09.2008,GUNUNGKIDUL,9,KARANGMOJO,8,NGAWIS,12,Ganang,4,1,,
34.03.09.2009,GUNUNGKIDUL,9,KARANGMOJO,9,JATIAYU,1,Kedungdowo,4,1,,
34.03.09.2009,GUNUNGKIDUL,9,KARANGMOJO,9,JATIAYU,2,Pengkol II,4,1,,
34.03.09.2009,GUNUNGKIDUL,9,KARANGMOJO,9,JATIAYU,3,Pengkol III,4,1,,
34.03.09.2009,GUNUNGKIDUL,9,KARANGMOJO,9,JATIAYU,4,Wonotoro,4,1,,
34.03.09.2009,GUNUNGKIDUL,9,KARANGMOJO,9,JATIAYU,5,Sawahan V,4,1,,
34.03.09.2009,GUNUNGKIDUL,9,KARANGMOJO,9,JATIAYU,6,Candi VI,4,1,,
34.03.09.2009,GUNUNGKIDUL,9,KARANGMOJO,9,JATIAYU,7,Candi VII,4,1,,
34.03.09.2009,GUNUNGKIDUL,9,KARANGMOJO,9,JATIAYU,8,Kerdon,4,1,,
34.03.09.2009,GUNUNGKIDUL,9,KARANGMOJO,9,JATIAYU,9,Tegalsari,4,1,,
34.03.09.2009,GUNUNGKIDUL,9,KARANGMOJO,9,JATIAYU,10,Ngringin,4,1,,
34.03.09.2009,GUNUNGKIDUL,9,KARANGMOJO,9,JATIAYU,11,Tuwuhan,4,1,,
34.03.09.2009,GUNUNGKIDUL,9,KARANGMOJO,9,JATIAYU,12,Bangkan,3,1,,
34.03.09.2009,GUNUNGKIDUL,9,KARANGMOJO,9,JATIAYU,13,Sawahan XIII,4,1,,
34.03.10.2001,GUNUNGKIDUL,10,PONJONG,1,UMBULREJO,1,Silingi,6,1,,
34.03.10.2001,GUNUNGKIDUL,10,PONJONG,1,UMBULREJO,2,Wirik,4,1,,
34.03.10.2001,GUNUNGKIDUL,10,PONJONG,1,UMBULREJO,3,Sanggrahan,4,1,,
34.03.10.2001,GUNUNGKIDUL,10,PONJONG,1,UMBULREJO,4,Sladi,4,1,,
34.03.10.2001,GUNUNGKIDUL,10,PONJONG,1,UMBULREJO,5,Blimbing,4,1,,
34.03.10.2001,GUNUNGKIDUL,10,PONJONG,1,UMBULREJO,6,Sunggingan,8,1,,
34.03.10.2001,GUNUNGKIDUL,10,PONJONG,1,UMBULREJO,7,Surodadi,8,1,,
34.03.10.2001,GUNUNGKIDUL,10,PONJONG,1,UMBULREJO,8,Wanglu,6,1,,
34.03.10.2001,GUNUNGKIDUL,10,PONJONG,1,UMBULREJO,9,Plalar,4,1,,
34.03.10.2001,GUNUNGKIDUL,10,PONJONG,1,UMBULREJO,10,Dlisen,4,1,,
34.03.10.2002,GUNUNGKIDUL,10,PONJONG,2,SAWAHAN,1,Sawur,6,1,,
34.03.10.2002,GUNUNGKIDUL,10,PONJONG,2,SAWAHAN,2,Jatisari,5,1,,
34.03.10.2002,GUNUNGKIDUL,10,PONJONG,2,SAWAHAN,3,Tengger,5,1,,
34.03.10.2002,GUNUNGKIDUL,10,PONJONG,2,SAWAHAN,4,Plarung,4,1,,
34.03.10.2002,GUNUNGKIDUL,10,PONJONG,2,SAWAHAN,5,Sendang I ,4,1,,
34.03.10.2002,GUNUNGKIDUL,10,PONJONG,2,SAWAHAN,6,Sedang II,4,1,,
34.03.10.2002,GUNUNGKIDUL,10,PONJONG,2,SAWAHAN,7,Selonjono,4,1,,
34.03.10.2002,GUNUNGKIDUL,10,PONJONG,2,SAWAHAN,8,Sambirejo,4,1,,
34.03.10.2002,GUNUNGKIDUL,10,PONJONG,2,SAWAHAN,9,Sawahan,4,1,,
34.03.10.2002,GUNUNGKIDUL,10,PONJONG,2,SAWAHAN,10,Gedong,4,1,,
34.03.10.2003,GUNUNGKIDUL,10,PONJONG,3,TAMBAKROMO,1,Tambakromo,4,1,,
34.03.10.2003,GUNUNGKIDUL,10,PONJONG,3,TAMBAKROMO,2,Pijenan,4,1,,
34.03.10.2003,GUNUNGKIDUL,10,PONJONG,3,TAMBAKROMO,3,Tukluk,5,1,,
34.03.10.2003,GUNUNGKIDUL,10,PONJONG,3,TAMBAKROMO,4,Jimbaran,6,1,,
34.03.10.2003,GUNUNGKIDUL,10,PONJONG,3,TAMBAKROMO,5,Bulurejo,9,1,,
34.03.10.2003,GUNUNGKIDUL,10,PONJONG,3,TAMBAKROMO,6,Kanigoro,4,1,,
34.03.10.2003,GUNUNGKIDUL,10,PONJONG,3,TAMBAKROMO,7,Klepu,6,1,,
34.03.10.2003,GUNUNGKIDUL,10,PONJONG,3,TAMBAKROMO,8,Grogol,4,1,,
34.03.10.2003,GUNUNGKIDUL,10,PONJONG,3,TAMBAKROMO,9,Garon,4,1,,
34.03.10.2003,GUNUNGKIDUL,10,PONJONG,3,TAMBAKROMO,10,Sumberejo,4,1,,
34.03.10.2003,GUNUNGKIDUL,10,PONJONG,3,TAMBAKROMO,11,Jambedawe,6,1,,
34.03.10.2004,GUNUNGKIDUL,10,PONJONG,4,KENTENG,1,Gebluk,4,1,,
34.03.10.2004,GUNUNGKIDUL,10,PONJONG,4,KENTENG,2,Bendo,3,1,,
34.03.10.2004,GUNUNGKIDUL,10,PONJONG,4,KENTENG,3,Bentar,2,1,,
34.03.10.2004,GUNUNGKIDUL,10,PONJONG,4,KENTENG,4,Cerme,4,1,,
34.03.10.2004,GUNUNGKIDUL,10,PONJONG,4,KENTENG,5,Kenteng,4,1,,
34.03.10.2004,GUNUNGKIDUL,10,PONJONG,4,KENTENG,6,Prampelan I,4,1,,
34.03.10.2004,GUNUNGKIDUL,10,PONJONG,4,KENTENG,7,Prampelan II,4,1,,
34.03.10.2004,GUNUNGKIDUL,10,PONJONG,4,KENTENG,8,Klumpit,4,1,,
34.03.10.2004,GUNUNGKIDUL,10,PONJONG,4,KENTENG,9,Sumberan,3,1,,
34.03.10.2005,GUNUNGKIDUL,10,PONJONG,5,SUMBERGIRI,1,Koripan I ,6,1,,
34.03.10.2005,GUNUNGKIDUL,10,PONJONG,5,SUMBERGIRI,2,Koripan II,3,1,,
34.03.10.2005,GUNUNGKIDUL,10,PONJONG,5,SUMBERGIRI,3,Gedaran I,4,1,,
34.03.10.2005,GUNUNGKIDUL,10,PONJONG,5,SUMBERGIRI,4,Gedaran II,2,1,,
34.03.10.2005,GUNUNGKIDUL,10,PONJONG,5,SUMBERGIRI,5,Bendogede I,5,1,,
34.03.10.2005,GUNUNGKIDUL,10,PONJONG,5,SUMBERGIRI,6,Bendogede II,5,1,,
34.03.10.2005,GUNUNGKIDUL,10,PONJONG,5,SUMBERGIRI,7,Mendak,4,1,,
34.03.10.2005,GUNUNGKIDUL,10,PONJONG,5,SUMBERGIRI,8,Ngampelombo,6,1,,
34.03.10.2005,GUNUNGKIDUL,10,PONJONG,5,SUMBERGIRI,9,Plataran,2,1,,
34.03.10.2005,GUNUNGKIDUL,10,PONJONG,5,SUMBERGIRI,10,Payak,4,1,,
34.03.10.2005,GUNUNGKIDUL,10,PONJONG,5,SUMBERGIRI,11,Wonodoyo,4,1,,
34.03.10.2006,GUNUNGKIDUL,10,PONJONG,6,GENJAHAN,1,Genjahan,6,1,,
34.03.10.2006,GUNUNGKIDUL,10,PONJONG,6,GENJAHAN,2,Susukan I,5,1,,
34.03.10.2006,GUNUNGKIDUL,10,PONJONG,6,GENJAHAN,3,Susukan II,2,1,,
34.03.10.2006,GUNUNGKIDUL,10,PONJONG,6,GENJAHAN,4,Susukan III,4,1,,
34.03.10.2006,GUNUNGKIDUL,10,PONJONG,6,GENJAHAN,5,Susukan IV,5,1,,
34.03.10.2006,GUNUNGKIDUL,10,PONJONG,6,GENJAHAN,6,Simo I,4,1,,
34.03.10.2006,GUNUNGKIDUL,10,PONJONG,6,GENJAHAN,7,Simo II,5,1,,
34.03.10.2006,GUNUNGKIDUL,10,PONJONG,6,GENJAHAN,8,Tanggulangin,4,1,,
34.03.10.2006,GUNUNGKIDUL,10,PONJONG,6,GENJAHAN,9,Kerjo I,5,1,,
34.03.10.2006,GUNUNGKIDUL,10,PONJONG,6,GENJAHAN,10,Kerjo II,6,1,,
34.03.10.2006,GUNUNGKIDUL,10,PONJONG,6,GENJAHAN,11,Pati,11,2,,
34.03.10.2007,GUNUNGKIDUL,10,PONJONG,7,PONJONG,1,Karangijo Kulon,5,1,,
34.03.10.2007,GUNUNGKIDUL,10,PONJONG,7,PONJONG,2,Karangijo Wetan,4,1,,
34.03.10.2007,GUNUNGKIDUL,10,PONJONG,7,PONJONG,3,Sumber Kidul,4,1,,
34.03.10.2007,GUNUNGKIDUL,10,PONJONG,7,PONJONG,4,Sumber Lor,5,1,,
34.03.10.2007,GUNUNGKIDUL,10,PONJONG,7,PONJONG,5,Ponjong,4,1,,
34.03.10.2007,GUNUNGKIDUL,10,PONJONG,7,PONJONG,6,Duren,4,1,,
34.03.10.2007,GUNUNGKIDUL,10,PONJONG,7,PONJONG,7,Kuwon,4,1,,
34.03.10.2007,GUNUNGKIDUL,10,PONJONG,7,PONJONG,8,Serut,4,1,,
34.03.10.2007,GUNUNGKIDUL,10,PONJONG,7,PONJONG,9,Jaten,4,1,,
34.03.10.2007,GUNUNGKIDUL,10,PONJONG,7,PONJONG,10,Tembesi,4,1,,
34.03.10.2007,GUNUNGKIDUL,10,PONJONG,7,PONJONG,11,Padangan,4,1,,
34.03.10.2008,GUNUNGKIDUL,10,PONJONG,8,KARANGASEM,1,Klepu,4,1,,
34.03.10.2008,GUNUNGKIDUL,10,PONJONG,8,KARANGASEM,2,Karangasem,4,1,,
34.03.10.2008,GUNUNGKIDUL,10,PONJONG,8,KARANGASEM,3,Jomblang Tengah,4,1,,
34.03.10.2008,GUNUNGKIDUL,10,PONJONG,8,KARANGASEM,4,Jomblang Lor,4,1,,
34.03.10.2008,GUNUNGKIDUL,10,PONJONG,8,KARANGASEM,5,Jati,4,1,,
34.03.10.2008,GUNUNGKIDUL,10,PONJONG,8,KARANGASEM,6,Ngabean Kidul,4,1,,
34.03.10.2008,GUNUNGKIDUL,10,PONJONG,8,KARANGASEM,7,Ngabean Lor,4,1,,
34.03.10.2008,GUNUNGKIDUL,10,PONJONG,8,KARANGASEM,8,Betoro Lor,4,1,,
34.03.10.2008,GUNUNGKIDUL,10,PONJONG,8,KARANGASEM,9,Betoro Kidul,4,1,,
34.03.10.2009,GUNUNGKIDUL,10,PONJONG,9,BEDOYO,1,Ngalasombo,4,1,,
34.03.10.2009,GUNUNGKIDUL,10,PONJONG,9,BEDOYO,2,Ngrombo,2,1,,
34.03.10.2009,GUNUNGKIDUL,10,PONJONG,9,BEDOYO,3,Bedoyo Kulon,4,1,,
34.03.10.2009,GUNUNGKIDUL,10,PONJONG,9,BEDOYO,4,Bedoyo Lor,4,1,,
34.03.10.2009,GUNUNGKIDUL,10,PONJONG,9,BEDOYO,5,Bedoyo Wetan ,4,1,,
34.03.10.2009,GUNUNGKIDUL,10,PONJONG,9,BEDOYO,6,Bedoyo Kidul ,4,1,,
34.03.10.2009,GUNUNGKIDUL,10,PONJONG,9,BEDOYO,7,Serut,2,1,,
34.03.10.2009,GUNUNGKIDUL,10,PONJONG,9,BEDOYO,8,Pringluwang,4,1,,
34.03.10.2009,GUNUNGKIDUL,10,PONJONG,9,BEDOYO,9,Suru Bendo,6,1,,
34.03.10.2010,GUNUNGKIDUL,10,PONJONG,10,SIDOREJO,1,Gunungkrambil,9,1,,
34.03.10.2010,GUNUNGKIDUL,10,PONJONG,10,SIDOREJO,2,Tegalrejo,8,1,,
34.03.10.2010,GUNUNGKIDUL,10,PONJONG,10,SIDOREJO,3,Munggur Kulon,4,1,,
34.03.10.2010,GUNUNGKIDUL,10,PONJONG,10,SIDOREJO,4,Munggur Wetan,4,1,,
34.03.10.2010,GUNUNGKIDUL,10,PONJONG,10,SIDOREJO,5,Blarangan,6,1,,
34.03.10.2010,GUNUNGKIDUL,10,PONJONG,10,SIDOREJO,6,Sambirejo,4,1,,
34.03.10.2010,GUNUNGKIDUL,10,PONJONG,10,SIDOREJO,7,Bolodukuh Lor,5,1,,
34.03.10.2010,GUNUNGKIDUL,10,PONJONG,10,SIDOREJO,8,Bolodukuh Kidul,4,1,,
34.03.10.2010,GUNUNGKIDUL,10,PONJONG,10,SIDOREJO,9,Ngrawan,4,1,,
34.03.10.2010,GUNUNGKIDUL,10,PONJONG,10,SIDOREJO,10,Sumberwojo,4,1,,
34.03.10.2010,GUNUNGKIDUL,10,PONJONG,10,SIDOREJO,11,Poko,6,1,,
34.03.10.2010,GUNUNGKIDUL,10,PONJONG,10,SIDOREJO,12,Trengguno Lor,6,1,,
34.03.10.2010,GUNUNGKIDUL,10,PONJONG,10,SIDOREJO,13,Trengguno Wetan,4,1,,
34.03.10.2010,GUNUNGKIDUL,10,PONJONG,10,SIDOREJO,14,Trengguno Kidul,4,1,,
34.03.10.2010,GUNUNGKIDUL,10,PONJONG,10,SIDOREJO,15,Asemlulang,4,1,,
34.03.10.2010,GUNUNGKIDUL,10,PONJONG,10,SIDOREJO,16,Ngampel,4,1,,
34.03.10.2010,GUNUNGKIDUL,10,PONJONG,10,SIDOREJO,17,Nongko Sepet,4,1,,
34.03.10.2010,GUNUNGKIDUL,10,PONJONG,10,SIDOREJO,18,Turi,4,1,,
